customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type
7636-XUHWW,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,19.9,33.7,No,Month-to-month,None,Credit card (automatic)
7698-YFGEZ,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.0,20,No,Month-to-month,None,Mailed check
7706-DZNKK,Male,0,No,No,11,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.45,237.3,No,Month-to-month,None,Credit card (automatic)
7721-DVEKZ,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.65,19.65,No,Month-to-month,None,Mailed check
7727-SHVZV,Female,0,No,No,9,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.5,150.35,No,Month-to-month,None,Bank transfer (automatic)
7764-BDPEE,Male,0,No,Yes,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.85,60.65,No,Month-to-month,None,Mailed check
7777-UNYHB,Female,0,Yes,Yes,12,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.1,232.4,No,Month-to-month,None,Credit card (automatic)
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.3,54.7,No,Month-to-month,None,Mailed check
7787-BNTZM,Male,0,No,No,6,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.15,130.5,No,Month-to-month,None,Bank transfer (automatic)
7808-DVWEP,Male,0,Yes,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.0,49.65,No,Month-to-month,None,Bank transfer (automatic)
7812-FZHPE,Female,0,Yes,Yes,17,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,24.1,409.9,Yes,Month-to-month,None,Mailed check
7814-LEEVE,Female,0,Yes,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,20.3,20.3,No,Month-to-month,None,Bank transfer (automatic)
7839-QRKXN,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.2,20.2,Yes,Month-to-month,None,Mailed check
7845-URHJN,Female,0,Yes,No,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.15,156.25,Yes,Month-to-month,None,Bank transfer (automatic)
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.15,20.15,Yes,Month-to-month,None,Credit card (automatic)
7853-WNZSY,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,19.75,19.75,No,Month-to-month,None,Credit card (automatic)
7854-EKTJL,Female,0,No,Yes,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,19.6,35.85,Yes,Month-to-month,None,Electronic check
7874-ECPQJ,Female,0,No,Yes,4,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,20.05,85.5,No,Month-to-month,None,Bank transfer (automatic)
7878-RTCZG,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.9,19.9,No,Month-to-month,None,Mailed check
7893-IXHRQ,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,20.55,20.55,Yes,Month-to-month,None,Electronic check
7926-IJOOU,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.3,19.3,No,Month-to-month,None,Credit card (automatic)
7956-XQWGU,Male,0,No,No,27,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,19.4,460.25,No,Month-to-month,None,Credit card (automatic)
7968-QUXNS,Male,0,No,No,6,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,18.95,110.15,No,Month-to-month,None,Mailed check
7976-CICYS,Male,0,No,No,4,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.7,83.75,No,Month-to-month,None,Credit card (automatic)
7989-CHGTL,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.6,19.6,Yes,Month-to-month,None,Mailed check
7998-ZLXWN,Female,0,Yes,No,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.45,330.8,No,Month-to-month,None,Credit card (automatic)
8003-EWNDZ,Female,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,21.2,222.65,No,Month-to-month,None,Electronic check
8006-PYCSW,Female,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.1,39.8,No,Month-to-month,None,Mailed check
8044-BGWPI,Male,0,Yes,Yes,12,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,21.15,306.05,No,Month-to-month,None,Electronic check
8048-DSDFQ,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.2,20.2,No,Month-to-month,None,Mailed check
8053-WWDRO,Female,0,Yes,No,6,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.5,146.3,Yes,Month-to-month,None,Bank transfer (automatic)
8073-IJDCM,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.3,20.3,Yes,Month-to-month,None,Mailed check
8138-EALND,Male,0,No,No,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.75,311.6,No,Month-to-month,None,Mailed check
8150-QUDFX,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.85,51.6,No,Month-to-month,None,Mailed check
8203-XJZRC,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.25,20.25,No,Month-to-month,None,Mailed check
8204-TIFGJ,Female,0,No,No,23,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,20.3,470.6,No,Month-to-month,None,Bank transfer (automatic)
8246-SHFGA,Male,0,No,No,17,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,21.1,385.55,No,Month-to-month,None,Credit card (automatic)
8262-COGGB,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.45,20.45,No,Month-to-month,None,Mailed check
8267-KFGYD,Male,0,No,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,21.05,21.05,No,Month-to-month,None,Mailed check
8295-FHIVV,Male,0,No,No,7,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.4,168.65,No,Month-to-month,None,Mailed check
8305-VHZBZ,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.2,20.2,Yes,Month-to-month,None,Mailed check
8317-BVKSO,Male,0,No,No,14,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,20.05,299.3,No,Month-to-month,None,Electronic check
8329-IBCTI,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.65,19.65,Yes,Month-to-month,None,Mailed check
8387-UGUSU,Female,0,Yes,Yes,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.05,284.3,No,Month-to-month,None,Mailed check
8393-JMVMB,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.45,19.45,No,Month-to-month,None,Mailed check
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,25.25,394.85,No,Month-to-month,None,Electronic check
8410-BGQXN,Male,0,No,No,4,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.4,93.4,No,Month-to-month,None,Mailed check
8439-LTUGF,Male,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.0,198.6,No,Month-to-month,None,Credit card (automatic)
8457-XIGKN,Male,0,No,No,20,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,19.6,356.15,No,Month-to-month,None,Credit card (automatic)
8562-GHPPI,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.8,19.8,No,Month-to-month,None,Credit card (automatic)
8566-YPRGL,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.5,19.5,No,Month-to-month,None,Mailed check
8573-CGOCC,Male,0,No,No,16,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.75,294.9,No,Month-to-month,None,Credit card (automatic)
8605-ITULD,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.55,19.55,No,Month-to-month,None,Mailed check
8620-RJPZN,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,20.7,20.7,No,Month-to-month,None,Electronic check
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.65,654.85,No,Month-to-month,None,Mailed check
8713-IGZSO,Male,0,No,No,2,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,24.85,62,No,Month-to-month,None,Mailed check
8735-NBLWT,Male,0,No,Yes,9,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.4,184.1,No,Month-to-month,None,Mailed check
8739-QOTTN,Female,0,Yes,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.35,41.85,No,Month-to-month,None,Mailed check
8746-OQQRW,Male,0,No,No,4,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,25.25,101.9,No,Month-to-month,None,Mailed check
8749-CLJXC,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.05,20.05,No,Month-to-month,None,Mailed check
